Fecha,BMV: AC *,BMV: ALFA A,BMV: ALSEA *,BMV: AMX L,BMV: ASUR B,BMV: BIMBO A,BMV: CEMEX CPO,BMV: CHDRAUI B,BMV: FEMSA UBD,BMV: GAP B,BMV: GMEXICO B,BMV: GRUMA B,BMV: ICH B,BMV: KIMBER A,BMV: LAB B,BMV: LIVEPOL C-1,BMV: MEXCHEM *,BMV: OHLMEX *,BMV: PE&OLES *,BMV: ACCELSA B,BMV:ACTINVR B,BMV:AEROMEX *,BMV:CIDMEGA *,BMV:CIE B,BMV:ARA *,BMV:AUTLAN B,BMV:AXTEL CPO,BMV:AZTECA CPO,BMV: Bachoco B,BMV:BOLSA A,BMV:CERAMIC B,BMV:CMOCTEZ *,BMV:CMR B,BMV:CULTIBA B,BMV:CYDSASA A,BMV:DINE B,BMV:ELEKTRA *,BMV:FINAMEX O,BMV:FINDEP *,BMV:FRAGUA B,BMV:GBM O,BMV:GCARSO A1,BMV:GCC *,BMV:GENTERA *,BMV:GFAMSA A,BMV:GFINBUR O,BMV:GFINTER O,BMV:GFNORTE O,BMV:GFREGIO O,BMV:GIGANTE *,BMV:GISSA A,BMV:GMD *,BMV:HERDEZ *,BMV:IDEAL B-1,BMV:INVEX A,BMV:KUO B,BMV:LAMOSA *,BMV:MASECA B,BMV:MEDICA B,BMV:MEGA CPO,BMV:MFRISCO A-1,BMV:OMA B,BMV:PAPPEL *,BMV:PASA B,BMV:PINFRA *,BMV:POCHTEC B,BMV:PROCORP B,BMV:RASSINI A,BMV:RCENTRO A,BMV:SANMEX B,BMV:SARE B,BMV:SIMEC B,BMV:SORIANA B,BMV:SPORT S,BMV:TLEVISA CPO,BMV:VALUEGF O,BMV:VASCONI *,BMV:VITRO A,BMV:WALMEX *,BMV:AUTLAN B2,MXN
5/13/2016,202509.089,165494.56,58818.976,767496.18,84759,255618.92,167918.6541,45246.27384,589870.6006,97042.26955,319185,111584.3503,30155.43088,126731.9889,18865.25767,258010.3563,85366.99606,40226.05944,117406.387,1738.826864,8254.025649,28016.86996,3039.752223,8664.638357,8881.842307,1777.942926,8945.2912,6459.835558,0,16158.95025,6148.665936,51058.0844,2098.365696,15441.40635,13254.42197,6675.16563,71471.94763,2789.1116,2305.056618,22333.90575,21015,171427.461,16543.64162,53624.77991,7969.999091,213344.8944,26080.90907,269253.6954,33776.92699,34797.95655,11706.67047,4325.861213,16856.64,69673.22381,7808.5585,14777.30232,13426.73082,20204.91,5239.474375,68504.40192,28584.64952,41262.6943,6872.016924,2719.255795,91763.30252,1318.272705,335.41164,13407.60224,3097.314601,228412.9875,1099.685839,0,76428,1553.679428,231629.888,12800,2083.71288,30060.09536,745951.1204,1811.684147,0
5/20/2016,204151.8248,170307.83,59413.53,758280.96,85488,259522.576,165817.9323,45689.67575,577346.8087,96973.94473,318250.8,114643.8863,29868.96925,129977.5642,18844.35434,266291.7062,83070.31604,37795.3784,114425.3189,1736.936835,8195.48646,27092.45547,3039.752223,8664.638357,8515.04056,1811.684147,19394.76759,6519.64885,0,16455.44475,6335.728524,51049.28128,2035.914336,15075.46224,13196.26303,6675.16563,69374.32863,2789.1116,2442.5742,21841.9695,21015,175854.4713,16543.64162,52306.93793,7486.56191,209478.0182,25667.91185,264619.4755,34140.93077,34797.95655,11564.34013,4325.861213,17400.96,65906.31439,7808.5585,14777.30232,13284.97962,20204.91,5177.8335,68057.33504,28635.55718,40584.26377,6834.322316,2678.15539,91763.30252,1222.991609,335.41164,13109.86895,3097.314601,216005.8706,1038.899184,0,75924,1537.67861,235481.504,12800,2083.71288,29006.88084,748221.1027,1790.91931,0
5/27/2016,212281.6905,168054.81,59112.066,756964.5,86985,260557.28,167778.5381,45602.92321,605400.1026,97389.14942,324868.05,115678.1566,32199.1422,135850.5101,20161.26429,273472.4554,81142.74681,39370.18583,115132.8257,1736.936835,8043.284569,27376.8907,3039.752223,8474.452622,8698.441434,1790.91931,18405.79927,6340.208973,0,16775.65881,6335.728524,50168.96948,2023.424064,14494.25689,13172.99946,6675.16563,69618.01558,2789.1116,2514.607219,21522.21094,21015,178124.733,16457.18239,53331.92614,5324.523403,210544.7427,25711.10111,270357.0811,33426.04047,34797.95655,11631.94704,4324.19806,16848,63336.63975,7808.5585,15301.22486,13436.3717,20204.91,5486.037875,67498.50144,28686.46483,41650.92912,6909.711532,2691.413585,93785.51673,1216.465506,335.41164,12802.53137,3097.314601,222785.7159,967.0604108,0,75762,1520.07771,243523.872,12000,2083.71288,29750.89477,775286.2768,1840.234814,0
6/3/2016,206398.0145,166979.505,58919.464,747091.05,87261,256136.272,166237.9892,44947.4595,615884.3056,96884.59689,319963.5,116695.1169,32199.1422,133501.3317,19732.74597,271754.4444,81655.39484,38308.90256,124072.0554,1736.936835,8031.576731,27305.78189,3039.752223,8474.452622,8855.642182,1840.234814,17664.07303,6429.928912,0,17161.10166,6335.728524,50547.50356,2023.424064,15513.1601,13126.47231,6675.16563,67059.30265,2789.1116,2684.867083,21300.83963,21000,173425.2913,16457.18239,53998.98196,5116.376839,213078.2133,25227.92136,270577.7583,33114.5057,34797.95655,11550.10709,4324.19806,17012.16,62694.22109,7808.5585,15426.60803,13247.13064,20746.76895,5486.037875,66028.3392,29119.17992,41607.79192,6637.150523,2691.413585,91370.80525,1190.361096,335.41164,12572.02818,3097.314601,227124.8169,1105.211898,0,76410,1511.27726,238775.968,12000,2083.71288,29045.53091,771270.1542,1975.202319,0
6/10/2016,205124.0561,162063.825,59271.172,744458.13,86061,252467.776,163997.2969,43443.74865,610051.7968,95255.31268,309453.75,113068.6796,32199.1422,129050.257,19481.90598,271687.3346,81060.71051,38462.95981,125145.2399,1736.936835,8078.408082,27426.66686,3039.752223,7803.20885,8593.640934,1975.202319,18570.62733,6370.115619,0,17184.82122,6335.728524,51093.29687,2098.365696,15929.33183,13015.97032,6738.738636,66378.41266,2789.1116,2488.413394,21811.46945,21000,173289.0756,16457.18239,52860.10617,5264.093755,205411.1311,25103.75226,267929.6326,32629.16734,34797.95655,11457.59237,4324.19806,17206.56,72534.90693,7808.5585,15672.8964,13247.13064,20434.51125,5486.037875,65624.25952,29628.25649,41894.06608,7037.29328,2678.15539,91460.39702,1187.750655,335.41164,12709.6898,3097.314601,236277.608,1066.529482,0,76842,1433.673293,226106.816,12000,2083.71288,28552.74246,742633.4539,2032.306275,0
6/17/2016,211326.2217,159503.575,57864.34,738523.4835,85734,261403.856,167498.4515,43260.60438,608262.6836,97641.42568,326113.65,111359.3208,32199.1422,126639.2582,19356.48599,265499.8105,81101.73917,38445.84234,133993.0501,1736.936835,8031.576731,26843.57464,3039.752223,7803.20885,8515.04056,2032.306275,17609.13035,6429.928912,0,16947.62562,6335.728524,50961.2501,2023.424064,15204.61899,12951.99549,6738.738636,63619.01636,2789.1116,2442.5742,21645.195,21000,173039.3468,16290.91463,52046.62347,4894.801464,202944.3308,24650.26512,265253.9223,32127.4324,34797.95655,11283.2377,4324.19806,17301.6,74316.15867,7808.5585,15852.01522,13436.3717,18551.781,5571.102283,67146.0064,30697.31729,41431.32155,7147.477518,2678.15539,91157.49151,1176.003671,335.41164,12645.66114,3097.314601,222311.1267,1000.216768,0,77688,1440.07362,228747.232,12000,2083.71288,28166.24172,758872.5583,1866.190204,0
6/24/2016,212399.0288,158274.655,58040.194,724068.3975,86190,261309.792,157414.8991,41458.0792,598386.7791,97767.56381,315681.75,109701.8918,32199.1422,129977.5642,18541.25602,261526.9101,79051.126,38668.36947,152332.5812,1736.936835,8019.868893,26239.14978,3039.752223,7831.17734,8449.540248,1866.190204,17746.48706,6848.621957,0,16502.88387,6337.355155,50617.9285,2010.933792,15276.37274,12911.28424,6738.738636,63284.54409,2789.1116,2422.928831,21545.82388,21000,176603.6576,16290.91463,52941.45444,4666.511684,203611.0336,24188.68,266164.2155,32163.50485,34797.95655,11027.04309,4324.19806,17085.6,73732.14171,8003.772463,15963.96448,13436.3717,19075.27185,5571.102283,64523.7872,30697.31729,42023.47768,6930.008628,2678.15539,91729.17232,1160.341025,335.41164,12773.71847,3053.87042,214243.1108,994.6907082,0,79506,1396.071371,230636.704,11440,2083.71288,27098.53341,752761.0674,1832.448983,0
7/1/2016,222288.9686,159349.96,58333.284,749693.3226,85737,272879.664,158395.2748,42932.87253,594593.8593,99822.56421,331641,114289.032,32199.1422,134706.8311,19994.03763,263177.8113,79379.20813,37983.67059,183160.8004,1736.936835,8078.408082,26836.46376,3039.752223,7831.17734,8711.541496,1832.448983,17306.94559,7566.381463,0,17155.17177,6337.355155,51049.28128,2023.424064,15785.82434,12661.2008,6738.738636,61167.81238,2789.1116,2403.283462,21544.84001,21000,176263.1184,16260.98644,53299.38683,4773.942168,216145.0461,24453.21416,286466.5124,34285.22055,34797.95655,10827.78062,4324.19806,17815.68,78521.08081,8198.986425,16120.69344,13243.3423,18551.781,5535.350575,64472.20256,32351.81615,42392.10468,7219.967148,2678.15539,95496.29288,1181.224553,335.41164,13020.22882,3053.87042,235667.4219,983.6385892,0,78858,1438.473538,235215.04,11440,2083.71288,28340.16705,775286.2768,1850.618543,0
7/8/2016,214142.3402,155151.15,58509.138,743779.8784,85017,267094.728,161616.3428,41188.18238,594307.6012,100143.1653,321754.05,116612.8946,32199.1422,134614.1004,22335.21088,243420.6847,78128.33852,37778.26092,180513.6119,1736.936835,8090.11592,26054.26688,2980.13625,7831.17734,8711.541496,1850.618543,17334.41693,8134.607739,0,16651.13112,6337.355155,51049.28128,1985.953248,15283.54811,13347.47627,6738.738636,60766.44565,2789.1116,2357.444268,21544.84001,21000,171155.0296,15961.70448,53039.07237,4753.798952,208144.6126,23492.25332,280866.8299,33835.95463,34797.95655,10934.52837,4241.040405,17681.76,78842.29014,8198.986425,16434.15137,13243.3423,18551.781,5510.694225,64420.61792,37315.31273,42235.24213,7373.645164,2678.15539,92206.99509,1174.69845,335.41164,13410.80367,3053.87042,233226.6776,989.1646487,0,80226,1375.270307,234088.435,11440,2082.844666,28209.72305,773190.9085,1829.853706,0
7/15/2016,215181.622,163292.745,57654.99,747722.1745,85821,276407.064,174780.9929,41959.31615,605256.9736,100926.2729,344174.85,117188.4509,32199.1422,135046.8438,20516.62095,248024.4173,80117.42971,37110.67951,185541.6801,1736.936835,8090.11592,26018.71248,2974.174653,7831.17734,8632.941122,1829.853706,17389.35961,8074.794447,0,17072.15331,6337.355155,50529.89732,1998.44352,14802.79801,13347.47627,6738.738636,59820.36692,2789.1116,2357.444268,21534.01741,21000,181257.6941,15961.70448,53950.173,4914.94468,212678.1916,24652.96445,278742.8125,34386.87926,34797.95655,10959.43618,4241.040405,17591.04,78929.89268,8198.986425,16434.15137,13209.28166,18101.76255,5510.694225,65177.19264,39122.53456,43074.45678,7292.456778,2678.15539,90176.24833,1173.39323,335.41164,13381.99078,3104.981222,236955.5925,978.1125297,0,81486,1358.469448,243436.27,11440,2082.844666,28393.31091,785413.8903,1866.190204,0
7/22/2016,216062.474,160732.495,58224.422,762177.2605,88995,276642.224,178562.3797,41814.72857,631735.848,103128.4344,342228.6,119443.0736,32199.1422,134428.639,22638.30921,251527.5491,81450.33563,36802.56502,185223.6995,1736.936835,8049.138488,26168.04098,2914.55868,7831.17734,8606.740997,1866.190204,15905.90713,8354.062934,0,19230.63327,6337.355155,50309.81937,2110.855968,15183.09287,13027.60211,6738.738636,67732.13231,2789.1116,2514.607219,21527.1303,21000,180599.3182,15961.70448,55007.70051,5069.376002,214278.2783,24644.86647,281170.261,34891.89351,34797.95655,11169.37343,4257.671936,17508.96,81703.97326,8198.986425,16524.93852,13436.3717,18368.1,5486.037875,65086.1736,40217.04919,45254.84625,7257.661756,2678.15539,92381.91235,1149.899261,335.41164,13859.00432,3104.981222,235192.8328,1044.425244,0,81036,1317.667362,246208.725,11440,2082.844666,29277.43136,801303.7667,1770.052432,0
7/29/2016,202182.4423,157148.145,55996.938,708299.2128,86445,262861.848,200150.5432,41005.03811,600247.4568,96952.92171,352271.25,116699.4444,32199.1422,130980.913,20992.39962,243917.2973,83788.02329,43546.84902,191758.2008,1736.936835,7961.329704,26118.26481,2914.55868,7831.17734,9065.243181,1770.052432,15356.48029,9132.57776,0,19699.09458,6305.52016,51014.06881,2174.13,15735.59672,14469.94377,6738.738636,65520.59635,2789.1116,2455.671113,21536.96902,21000,173660.7072,16294.23999,56655.98647,4518.286799,200877.5521,24747.44094,283266.6938,35226.38347,34797.95655,11564.34013,4257.671936,16791.84,84945.26741,8198.986425,16614.26251,13561,19194.6645,5296.18398,64562.1165,39046.17522,45768.48862,7106.883325,2678.15539,93298.05871,1143.373158,335.41164,13497.24237,3104.981222,231595.7251,983.6385892,0,82980,1327.267853,244196.855,11440,2082.844666,29644.60706,748221.1027,1897.223965,0
8/5/2016,207261.7293,160630.085,56918.078,709613.3115,86898,261309.792,206173.393,42875.0375,599853.8519,97184.17495,368775.45,116833.5966,32199.1422,135273.8503,19947.66159,250400.1044,85018.3996,48322.62374,194918.133,1736.936835,7902.790515,26032.93424,2914.55868,7831.17734,9012.842931,1897.223965,14477.39734,10060.80697,0,20588.57808,6305.52016,51163.72182,2109.156,15498.80935,14039.56763,6738.738636,64754.24592,2789.1116,2468.768025,21536.96902,21000,173932.8671,16959.31101,58444.78053,5597.280661,203611.0336,24742.04228,287487.1441,35737.95634,34797.95655,11706.67047,4242.703558,16848,82784.40465,8198.986425,16524.93852,13904.8,19708.9713,5264.130725,64785.47077,39275.25753,45383.84649,7324.352215,2678.15539,97138.18735,1113.353087,335.41164,13967.85305,3104.981222,235527.971,989.1646487,0,82782,1339.268467,243166.385,11440,2082.844666,29325.74395,763063.2949,1930.965812,0
8/12/2016,207027.0428,160783.7,55712.222,722754.2988,86967,259522.576,222980.9123,45169.16046,629481.5654,99060.47966,381776.4,113202.8318,32199.1422,140215.3608,20582.31553,264976.3541,87766.2267,46165.82225,203952.7568,1736.936835,7961.329704,26160.9301,2914.55868,9089.759413,9143.843555,1930.965812,14285.09794,10539.89302,0,20398.8216,6305.52016,53258.8639,2074.17,15247.67124,14039.56763,6738.738636,64413.64573,2789.1116,2468.768025,22186.32488,21000,176790.5462,16959.31101,57013.74529,5282.574118,208344.6234,25559.93873,299017.5247,35285.41111,36289.29755,11706.67047,4244.366711,18040.32,83543.6267,8198.986425,16703.5865,14325,19929.3885,5239.474375,64484.78234,41107.93319,46094.25696,7228.665904,2704.67178,96464.03144,1096.38522,335.41164,14022.27742,3104.981222,242850.0841,1027.847065,0,82710,1336.068303,244368.6,11440,2082.844666,29717.07595,775984.7329,1897.223965,0
8/19/2016,198947.1209,159401.165,56633.362,725382.4962,88632,259428.512,220879.9724,45718.59327,644724.8093,102524.0225,375859.8,113497.1012,33600.12085,136694.5345,19859.78643,270600.1557,89693.79593,43495.49661,201178.3761,1736.936835,7955.475785,26303.14771,2914.55868,9117.727903,9183.143742,1897.223965,14257.6266,10869.26468,0,20529.27918,6305.52016,53655.00421,2074.17,15369.65261,13667.35043,6802.311642,64127.44696,2789.1116,2462.219569,20661.3225,21000,175157.5867,17225.33942,58412.25701,5366.870514,214611.6297,25743.49304,289721.5002,34803.35205,36289.29755,11596.36445,4780.949538,18398.88,85266.47674,8198.986425,16703.5865,13904.8,20664.1125,5264.130725,63118.79774,39937.05707,46949.88945,7512.825253,2983.093875,101195.9233,1052.007723,335.41164,13993.46452,3922.754054,235731.363,1049.951303,0,83160,1359.269489,246748.495,11440,2048.984332,29518.99432,761840.9967,1866.079863,0
8/26/2016,196030.3027,155714.405,56363.05902,720783.1507,85773,250915.72,217518.4394,44099.21236,614202.5392,98109.18792,360756.9,109593.7045,34667.80415,142624.3472,20719.01023,272264.4789,88504.44828,44009.02077,179058.8506,1736.936835,7779.858218,26502.25237,2914.55868,9117.727903,9170.04368,1866.079863,14092.79855,10360.23575,0,20369.17215,6305.52016,53346.89508,2071.671,15068.28687,13492.87362,6802.311642,63171.8742,2789.1116,2462.219569,21127.67807,21300,175475.1066,17291.84652,57095.05411,5334.0768,215478.3433,25473.56022,284204.5717,34534.44836,36289.29755,11884.58339,4656.863825,17820,83164.01567,8198.986425,16703.5865,14134,20195.72595,5261.66509,62328.41672,37875.29696,45572.24264,7437.436038,2983.093875,95542.40056,1172.088009,335.41164,13833.39286,3922.754054,241087.3531,1011.268887,0,85464,1335.268262,249447.345,12360,2048.984332,29470.68173,750141.857,1840.126007,0
9/2/2016,198276.588,156584.89,56890.59916,738502.1845,87786,258111.616,219199.2788,42894.31585,617709.201,98703.08829,362781,108883.996,35173.99662,142006.6583,20523.73209,274143.5534,91477.82792,44933.36426,174956.9009,1736.936835,7902.790515,26765.35495,2914.55868,9061.790922,9052.143118,1842.72113,13873.02781,10210.52136,0,20807.98401,6635.686,52818.708,2149.14,15491.63398,13958.14512,6802.311642,60953.24241,2789.1116,2422.928831,21127.67807,21000,178695.6656,17291.84652,57729.26291,5493.6432,216678.4084,26094.40571,292148.9487,36751.26415,36289.29755,11991.33115,4744.45374,17863.2,82346.39192,8198.986425,16591.93151,13904.8,20333.4867,5251.80255,62543.19417,37213.49741,47028.38785,7460.63272,2983.093875,97347.26102,1315.662264,335.41164,14006.27025,3922.754054,242782.2867,983.6385892,0,86562,1350.469039,251925.38,12360,2048.984332,29364.39403,752935.6814,1842.72113,0
9/9/2016,195912.9594,149160.165,55869.01348,737150.8539,84717,251715.264,207293.8554,41814.72857,605757.9252,95591.68103,349390.8,106097.0919,36416.08237,139412.3653,19850.02252,271714.1785,91990.47595,43991.9033,169638.6753,1736.936835,7855.959164,26096.93217,2914.55868,8949.91696,8868.742245,1829.745513,12939.00218,10060.80697,0,20060.81787,6635.686,52193.68662,2149.14,15369.65261,13719.69347,6802.311642,59931.44184,2789.1116,2357.444268,21054.8715,21015,173501.9472,17624.38203,56428.32177,5237.1972,214078.2675,25846.06752,286852.6974,36964.41952,36289.29755,11884.58339,5155.031468,18092.16,83193.21652,8198.986425,16524.93852,14038.5,20021.229,5251.80255,61984.77279,34591.75307,46569.17224,7599.812809,2983.093875,92372.16103,1221.686388,335.41164,13740.55129,3922.754054,241222.9478,961.5343513,0,85554,1344.068712,235560.535,12360,2040.302195,29349.90025,722378.2268,1829.745513,0
9/16/2016,194421.0236,148340.885,55282.85777,754718.1519,83103,240897.904,204352.5687,40696.58461,600784.1907,91802.28132,334132.2,109364.3475,36871.23022,134100.2415,20113.64801,269553.2428,90103.91436,44522.54493,166574.1373,1736.936835,7844.251326,25222.29384,2914.55868,8949.91696,9012.842931,1484.560019,12499.4607,9312.235027,0,20096.39721,6635.686,51938.3962,2149.14,15427.05561,13580.11202,6802.311642,57391.13208,2789.1116,2422.928831,20465.53187,21000,175248.3067,17790.64979,54590.74242,4781.2932,215611.6839,25254.91464,277198.0725,35537.91823,36289.29755,11589.24793,4981.676427,17949.6,73381.73153,8198.986425,16699.1203,13820.76,20342.67075,5251.80255,62440.10099,34108.13032,43511.65979,7521.524009,2983.093875,91514.5323,1187.750655,335.41164,13586.8825,3922.754054,229832.9941,967.0604108,0,86310,1324.06769,232837.15,12360,2040.302195,28330.50454,736347.3489,1484.560019,0
9/23/2016,194085.7572,152334.875,56136.97038,772961.1153,84693,251856.36,214577.1527,41593.02761,652167.52,94409.13605,360912.6,110831.3669,37037.12524,137868.1433,19713.32783,273244.282,90985.67319,43101.79475,188900.3502,1736.936835,7785.712137,25542.28347,2914.55868,8949.91696,9130.743493,1627.304915,12993.94486,9491.892294,0,18376.72911,6635.686,52897.93606,2149.14,15757.12284,13574.29613,6802.311642,60461.26435,2789.1116,2357.444268,20464.548,21000,178718.3456,17624.38203,56070.56296,4809.7872,209077.9965,24831.12011,284425.2488,36324.95342,36289.29755,11742.25305,4981.676427,18165.6,75922.20532,8198.986425,16703.5865,13904.8,20076.3333,5251.80255,63522.57935,36373.52107,43232.9905,7509.925668,3049.38485,90413.69542,1183.834994,335.41164,13465.22804,3922.754054,226171.9376,961.5343513,0,86058,1304.066667,250355.14,12360,2040.302195,28736.33032,754332.5936,1627.304915,0
9/30/2016,193398.4609,154946.33,55081.89009,747924.9459,85281,240380.552,215137.3839,40850.81136,639607.9458,96763.71451,368853.3,110325.0505,36790.40958,135459.1569,19801.20299,272787.9354,88996.58199,44026.13824,185255.4976,1736.936835,7961.329704,25264.95913,2914.55868,9324.694733,8973.542744,1598.755936,12252.21862,9312.235027,0,18317.43021,6635.686,52519.40199,2149.14,15584.91385,13958.14512,6865.884648,59387.42764,2789.1116,2226.475142,21030.27469,21000,175724.5865,17956.91754,56753.55706,4730.004,204011.0553,24828.42078,280480.6449,36410.21557,36289.29755,12532.18644,4981.676427,18213.12,75922.20532,8198.986425,16703.5865,14118.72,20296.7505,5301.11525,63849.04108,34413.57627,44873.60693,7434.536453,2983.093875,88770.97373,1173.39323,335.41164,13842.99716,3922.754054,230782.1569,956.0082918,0,86472,1296.066258,244442.205,12360,2040.302195,29794.3761,743506.524,1598.755936,0
10/7/2016,197807.2149,154485.485,56103.47577,759410.6949,87552,243014.344,218639.0475,42123.18208,642291.6155,98392.99872,367763.4,108797.4462,38547.19523,134965.0059,20269.87052,269029.7863,90821.64263,40482.82152,173434.5688,1736.936835,7727.172948,26324.48035,2914.55868,9509.28677,9261.744117,1783.028049,12746.70278,10539.89302,0,18275.92098,6797.532,52466.58328,2099.16,15046.76075,13958.14512,6865.884648,59380.33181,2789.1116,2226.475142,20464.548,21000,181734.7847,18954.52407,58981.41875,4564.7388,204211.0661,24642.16714,293252.3344,37685.86844,36289.29755,12542.86121,4835.693235,18148.32,75834.60278,8198.986425,16524.93852,14573.3,20664.1125,5424.397,64965.88383,36246.25193,44292.71881,7263.460926,3049.38485,91774.80769,1194.276758,335.41164,13724.54413,3922.754054,234239.8214,944.9561728,0,85734,1276.865276,244393.135,12360,2040.302195,29944.14514,727092.8055,1783.028049,0
10/14/2016,198276.588,158274.655,57451.63392,743871.1522,87687,243625.76,223401.1586,40677.30626,656032.0043,98666.298,369943.2,111216.5136,39874.35534,129591.1132,19478.99407,274599.9001,90985.67319,39524.24308,174118.227,1757.727156,7785.712137,26971.5705,2914.55868,9979.15741,9248.644054,1796.006287,13543.3717,10929.15043,0,18691.01328,6797.532,52360.94586,2096.661,14975.007,14155.88551,6865.884648,60626.83389,2789.1116,2193.732861,20464.548,21750,178536.9057,19619.59509,60152.26578,4747.1004,200544.2007,25014.67443,295348.7672,38741.80733,36289.29755,13514.26578,4943.355839,18900,75834.60278,8198.986425,16591.93151,14602.87788,20664.1125,5410.836008,64192.685,35406.27558,44359.44245,7248.963,3049.38485,91352.39354,1191.666317,335.41164,13958.24875,3922.754054,227799.0738,950.4822323,0,89100,1265.664704,236051.235,12561.6,2040.302195,30002.12025,721330.5426,1796.006287,0
10/21/2016,197440.1051,149621.01,58176.5441,756032.5334,90393,242967.312,237127.4062,40233.90435,655745.7462,102082.5391,372123,115340.6123,40350.77179,130068.8374,20142.93973,279780.777,92626.16793,39575.5955,178709.072,1757.727156,7820.83565,27071.73516,2914.55868,9979.15741,9536.845427,1788.218296,13900.49915,11707.66526,0,18495.32691,7202.147,52352.14275,2096.661,14752.57038,14190.78087,6865.884648,61747.97618,2789.1116,2357.444268,20660.33863,21375,183812.9005,19785.86285,61827.22749,4917.166275,208811.3154,24871.61003,310961.6749,39407.50793,36289.29755,13606.7805,4943.355839,19656,74053.35104,8198.986425,16786.87306,14602.87788,21114.13095,5399.74065,64244.23159,39453.43433,44669.51111,7234.465074,3062.643045,90541.69971,1168.172348,335.41164,13785.37136,3922.754054,232883.8746,994.6907082,0,95346,1287.265808,238725.55,12561.6,2040.284805,29552.81314,725521.2793,1788.218296,0
10/28/2016,194792.3766,147572.81,58878.7757,841837.8343,90873,241820.636,230648.454,40349.57441,646120.3176,96301.20803,360912.6,114284.7045,38160.34642,126455.8142,21050.98306,266667.5211,93959.07384,37264.73676,185951.0801,1757.727156,7814.981732,26645.40863,2914.55868,9979.15741,9602.345739,1879.058101,12884.05949,10651.52,0,18329.28999,7202.147,53699.0198,2096.661,15125.68987,13958.14512,6865.884648,61977.90996,2789.1116,2422.928831,21054.8715,21525,185513.172,20201.53223,58732.07429,4624.946108,205744.4825,24955.28921,307706.6871,40148.63273,36289.29755,13368.37718,5009.048276,19479.34846,75308.98751,8198.986425,16608.28931,14718.27,20664.1125,5288.787075,59470.16229,38715.27543,43853.86643,7219.967148,3062.643045,90195.89567,1199.49764,335.41164,14063.89605,3922.754054,232748.2799,1005.742827,0,92430,1287.265808,228764.34,12561.6,2040.284805,29808.86988,693392.2984,1879.058101,0
11/4/2016,188776.3354,142657.13,57332.1942,777603.2032,86547,233590.6454,222225.4044,38624.1626,615168.6603,92969.05904,367996.95,109762.4767,38990.83098,130037.9569,24097.32198,254131.4096,89447.72908,35107.93528,189266.0279,1757.727156,7756.442543,27107.26237,2914.55868,10068.65658,9170.04368,1998.444264,12526.93204,10472,0,17107.73265,6872.2685,53241.25766,2124.15,14817.14876,13958.14512,6865.884648,61246.77309,2789.1116,2357.444268,21054.8715,21750,182702.0229,19952.1306,56471.89757,4523.792973,193077.1294,23937.64248,301665.6504,39728.88063,36289.29755,13343.46938,4835.693235,19336.81664,74082.55188,8198.986425,16733.29794,14299.35826,20664.1125,5288.787075,58387.79331,37926.20461,42223.66972,6967.703236,3062.643045,85756.25656,1096.38522,334.03869,13679.72406,3398.868333,218985.4192,989.1646487,0,89136,1288.065849,225225.019,13600,2040.284805,29953.80766,697757.6491,1998.444264,0
11/11/2016,178537.3349,126732.375,48529.2195,757312.2105,84435,234813.3869,216329.4302,37081.89507,605328.5381,85721.37221,433546.65,107499.199,46427.44279,115894.6692,23228.33428,212832.0356,88442.92632,34594.41111,191507.7911,1795.52774,7516.431868,26624.0923,2914.55868,8949.91696,9641.645926,2190.504369,12307.16131,10472,0,16929.83595,6331.753,51779.94008,2124.15,14752.57038,13958.14512,5727.927841,59950.87985,2789.1116,2291.959705,22333.90575,21450,172976.3537,19287.05958,51073.48985,4237.192424,185276.7067,22744.53941,261474.8263,37213.64733,34300.84289,11984.21463,4910.509621,18162.00893,73732.14171,8198.986425,15402.84896,14276.20765,21306.996,5288.787075,54994.65246,38028.01993,38085.17519,7014.096599,3009.610265,76574.17877,1105.521764,334.03869,12056.59743,2941.426655,196137.7145,922.8519348,0,80118,1260.064418,226497.615,12800,2040.284805,27055.05208,671390.9311,2190.504369,0
11/18/2016,179944.988,122123.925,50008.9218,764546.0337,92121,218917.748,223208.1154,38257.87406,578778.0992,92164.92845,412605,106927.9702,47715.1133,112497.8098,23042.82005,210067.1116,90596.06909,30451.98287,176189.0757,1795.52774,7592.532813,26688.04128,2914.55868,8949.91696,8973.542744,2631.717294,11840.14849,10232.64,0,16556.25288,6640.619,51515.84654,2024.19,14085.26054,13958.14512,5727.927841,58751.06551,2789.1116,2233.023598,23022.6165,21465,170777.3096,20949.73713,52309.26993,4169.757001,182676.5658,21462.35852,252427.0635,35554.3148,34499.68835,11799.18519,4910.509621,17768.96664,76039.00871,8198.986425,15402.84896,14276.20765,20847.7935,5288.787075,54573.73119,37926.20461,39396.42037,7008.297428,3009.610265,77546.54929,1096.38522,296.92328,11941.34584,2951.648816,202578.4621,867.5913399,0,82404,1198.461268,214921.886,12800,2031.602742,26687.87637,664057.142,2631.717294,0
